yearid,lgid,teamid,franchid,divid,rank,g,ghome,w,l,divwin,wcwin,lgwin,wswin,r,ab,h,2b,3b,hr,bb,so,sb,cs,hbp,sf,ra,er,era,cg,sho,sv,ipouts,ha,hra,bba,soa,e,dp,fp,name,park,attendance,bpf,ppf,teamidbr,teamidlahman45,teamidretro
1987,NL,CIN,CIN,W,2,162,81.0,84,78,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",783,5560,1478,262,29,192,514,928.0,169.0,46.0,,,752,684,4,7,6,44,4356,1486,170,485,919,128,137.0,0,"""Цинциннати Редс""",Стадион «Риверфронт»,2185205.0,104,103,CIN,CIN,CIN
1874,NA,PH1,PNA,,3,55,,33,22,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,441,2260,646,87,17,6,24,0.0,,,,,344,138,2,55,0,0,1461,514,5,29,0,396,,0,Филадельфийские Атлетики,Улица Джефферсона-Стрит Гроундс,,108,105,ATH,PH1,PH1
1887,AA,BL2,BLO,,3,141,,77,58,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",975,4825,1337,202,100,31,469,334.0,545.0,,,,861,525,3,132,8,0,3660,1288,16,418,470,549,,0,Балтимор Ориолс,Ориол Парк,,94,95,BAL,BL2,BL2
1973,AL,CAL,ANA,W,4,162,81.0,79,83,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",629,5505,1395,183,29,93,509,816.0,59.0,47.0,,,657,571,3,72,13,19,4368,1351,104,614,1010,156,153.0,0,Калифорнийские ангелы,Анахайм Арена,1058206.0,92,92,CAL,CAL,CAL
1988,AL,CAL,ANA,W,4,162,81.0,75,87,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",714,5582,1458,258,31,124,469,819.0,86.0,52.0,,,771,698,4,26,9,33,4365,1503,135,568,817,135,175.0,0,Калифорнийские ангелы,Анахайм Арена,2340925.0,97,97,CAL,CAL,CAL
1916,NL,PIT,PIT,,6,157,78.0,65,89,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",484,5181,1246,147,91,20,372,618.0,173.0,,,,586,435,2,88,11,7,4257,1277,24,443,596,260,97.0,0,Питтсбург Пэйрэтс,Форбс-филд,289132.0,101,102,PIT,PIT,PIT
1993,NL,ATL,ATL,W,1,162,81.0,104,58,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",767,5515,1444,239,29,169,560,946.0,125.0,48.0,,,559,508,3,18,16,46,4365,1297,101,480,1036,108,146.0,0,Атланта Брейвз,Аटलанта-Фултон Каунти Стадиум,3884720.0,101,100,ATL,ATL,ATL
1947,AL,WS1,MIN,,7,154,77.0,64,90,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",496,5112,1234,186,48,42,525,534.0,53.0,51.0,,,675,601,3,67,15,12,4086,1408,63,579,551,142,151.0,0,Вашингтонские сенаторы,стадион Гриффита I,850758.0,97,100,WSH,WS1,WS1
1872,NA,CL1,CFC,,7,22,,6,16,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,174,935,272,37,6,0,17,13.0,12.0,3.0,,,254,101,4,15,0,0,597,289,6,24,0,168,,0,Кливленд Форест-Ситис,Национальная ассоциация стадионов,,96,100,CLE,CL1,CL1
1980,NL,NYN,NYM,E,5,162,82.0,67,95,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",611,5478,1407,218,41,61,501,840.0,158.0,99.0,,,702,621,3,17,9,33,4353,1473,140,510,886,154,132.0,0,Нью-Йорк Метс,Шей-стадиум,1192073.0,97,98,NYM,NYN,NYN
1917,NL,PIT,PIT,,8,157,79.0,51,103,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",464,5169,1230,160,61,9,399,580.0,150.0,,,,595,474,3,84,17,6,4251,1318,14,432,509,251,119.0,0,Питтсбург Пэйрэтс,Форбс-филд,192807.0,103,105,PIT,PIT,PIT
1894,NL,PHI,PHI,,4,129,,71,57,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,1143,4967,1732,252,131,40,496,245.0,273.0,,,,966,704,5,102,3,4,3375,1482,62,469,262,338,,0,Филадельфийские Филлис,Филадельфийские бейсбольные площадки,352773.0,96,94,PHI,PHI,PHI
1896,NL,BRO,LAD,,10,133,,58,73,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,692,4548,1292,174,87,28,344,269.0,198.0,,,,764,540,4,97,3,1,3432,1353,39,400,259,297,,0,Бруклин Бридждромс,Восточный парк,201000.0,94,95,BRO,BRO,BRO
1912,NL,BSN,ATL,,8,155,79.0,52,101,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",693,5361,1465,227,68,35,454,690.0,137.0,,,,861,644,4,88,5,5,4170,1544,43,521,542,295,129.0,0,Бостон Брейвс,Южный конец земельной участка III,121000.0,100,104,BSN,BSN,BSN
1917,AL,NYA,NYY,,6,155,75.0,71,82,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",524,5136,1226,172,52,27,496,535.0,136.0,,,,558,417,2,87,10,6,4233,1280,28,427,571,225,129.0,0,Нью-Йорк Янкиз,Поле Пло,330294.0,101,101,NYY,NYA,NYA
1959,NL,SLN,STL,,7,154,77.0,71,83,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",641,5317,1432,244,49,118,485,747.0,65.0,53.0,,,725,657,4,36,8,21,4089,1427,137,564,846,146,158.0,0,Сент-Луис Кардиналс,Парк спортсмена IV,929953.0,106,107,STL,SLN,SLN
1936,AL,SLA,BAL,,7,155,77.0,57,95,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",804,5391,1502,299,66,79,625,627.0,62.0,20.0,,,1064,935,6,54,3,13,4044,1776,115,609,399,188,143.0,0,Сент-Луис Браунс,Парк спортсмена IV,93267.0,102,106,SLB,SLA,SLA
1969,AL,CAL,ANA,W,3,163,81.0,71,91,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",528,5316,1221,151,29,88,516,929.0,54.0,39.0,,,652,566,3,25,9,39,4314,1294,126,517,885,135,164.0,0,Калифорнийские ангелы,Анахайм Арена,758388.0,94,95,CAL,CAL,CAL
1901,AL,WS1,MIN,,6,138,68.0,61,72,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,682,4772,1282,191,83,33,356,340.0,127.0,,,,771,538,4,118,8,2,3549,1396,51,284,308,323,97.0,0,Вашингтонские сенаторы,Американский парк лиги I,161661.0,98,100,WSH,WS1,WS1
1942,AL,NYA,NYY,,1,154,77.0,103,51,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",801,5305,1429,223,57,108,591,556.0,69.0,33.0,,,507,445,2,88,18,17,4125,1259,71,431,558,142,190.0,0,Нью-Йорк Янкиз,Янки-стадион I,922011.0,98,94,NYY,NYA,NYA
1902,AL,DET,DET,,7,137,67.0,52,83,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,566,4644,1167,141,55,22,359,287.0,130.0,,,,657,471,3,116,9,3,3570,1267,20,370,245,332,111.0,0,Детройт Тайгерс,Бэнетт Парк,189469.0,105,105,DET,DET,DET
1890,PL,PTP,PBB,,6,128,,60,68,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,835,4577,1192,168,113,35,569,375.0,249.0,,,,892,523,4,121,7,0,3348,1267,32,334,318,512,,0,Питтсбургские бургеры,,,92,92,PBB,PTP,PTP
1940,AL,BOS,BOS,,4,154,79.0,82,72,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",872,5481,1566,301,80,145,590,597.0,55.0,49.0,,,825,749,4,51,4,16,4137,1568,124,625,613,173,156.0,0,Бостон Ред Сокс,Фенвей-парк II,716234.0,104,102,BOS,BOS,BOS
1901,NL,BRO,LAD,,3,137,68.0,79,57,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,744,4879,1399,206,93,32,312,449.0,178.0,,,,600,423,3,111,7,5,3639,1244,18,435,583,281,99.0,0,Бруклин Супербэс,Вашингтон Парк III,198200.0,103,101,BRO,BRO,BRO
1986,AL,ML4,MIL,E,6,161,80.0,77,84,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",667,5461,1393,255,38,127,530,986.0,100.0,50.0,,,734,638,4,29,12,32,4293,1478,158,494,952,146,146.0,0,Милуоки Брюэрс,"Стадион ""Кэти""",1265041.0,103,104,MIL,MIL,MIL
1998,AL,OAK,OAK,W,4,162,81.0,74,88,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",804,5490,1413,295,13,149,633,1122.0,131.0,47.0,,,866,770,4,12,4,39,4302,1555,179,529,922,141,155.0,0,Окленд Атлетикс,Окленд Колизей,1232343.0,96,97,OAK,OAK,OAK
1965,AL,CAL,ANA,,7,162,80.0,75,87,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",527,5354,1279,200,36,92,443,973.0,107.0,59.0,,,569,508,3,39,14,33,4323,1259,91,563,847,123,149.0,0,Калифорнийские ангелы,"Стадион ""Ледер""",566727.0,97,98,CAL,CAL,CAL
1962,NL,CIN,CIN,,3,162,81.0,98,64,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",802,5645,1523,252,40,167,498,903.0,66.0,39.0,,,685,608,3,51,13,35,4380,1397,149,567,964,143,144.0,0,"""Цинциннати Редс""",Кроссли Филд,982095.0,104,102,CIN,CIN,CIN
1875,NA,HR1,HNA,,3,86,,54,28,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,557,3342,873,98,34,2,40,0.0,,,,,343,138,1,83,13,0,2313,706,4,16,0,432,,0,Хартфорд Дарк Блюз,"Стадион ""Хартубл Бэлл Клуб""",,107,105,HAR,HR1,HR1
1913,NL,BRO,LAD,,6,152,77.0,65,84,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",595,5165,1394,193,86,39,361,555.0,188.0,,,,613,477,3,71,9,7,4119,1287,33,439,548,243,125.0,0,Бруклин Супербэс,Эббетс-филд,347000.0,103,103,BRO,BRO,BRO
2001,NL,MIL,MIL,C,4,162,81.0,68,94,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",740,5488,1378,273,30,209,488,1399.0,66.0,36.0,72.0,35.0,806,740,4,3,8,28,4309,1452,197,667,1057,103,156.0,0,Милуоки Брюэрс,Миллер-парк,2811041.0,98,99,MIL,ML4,MIL
